City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Carutapera,-1.195,-46.02,75.45,92,100,4.72,BR,2022-02-06 03:37:17
1,East London,-33.0153,27.9116,67.14,94,0,5.75,ZA,2022-02-06 03:42:06
2,Vaini,-21.2,-175.2,78.96,89,100,14.97,TO,2022-02-06 03:42:06
3,Rikitea,-23.1203,-134.9692,79.36,69,91,14.97,PF,2022-02-06 03:42:07
4,Labuan,5.2767,115.2417,88.16,62,20,8.05,MY,2022-02-06 03:42:07
5,Atherton,53.5237,-2.4935,49.55,89,100,5.01,GB,2022-02-06 03:42:08
6,Huarmey,-10.0681,-78.1522,70.48,84,84,8.12,PE,2022-02-06 03:39:03
7,San Quintin,30.4833,-115.95,56.34,46,0,4.59,MX,2022-02-06 03:42:08
8,Ixtapa,20.7,-105.2,72.63,73,20,4.61,MX,2022-02-06 03:42:09
9,Sycamore,41.9889,-88.6868,16.84,76,66,1.01,US,2022-02-06 03:42:09
10,Nikolskoye,59.7035,30.7861,27.72,97,100,4.72,RU,2022-02-06 03:39:19
11,Lompoc,34.6391,-120.4579,57.61,74,0,0.0,US,2022-02-06 03:42:09
12,Alyangula,-13.8483,136.4192,85.87,79,75,5.75,AU,2022-02-06 03:42:10
13,Port Elizabeth,-33.918,25.5701,68.09,88,20,14.97,ZA,2022-02-06 03:40:31
14,Saint-Philippe,-21.3585,55.7679,80.19,84,99,19.98,RE,2022-02-06 03:42:10
15,Matehuala,23.65,-100.65,49.19,61,22,10.4,MX,2022-02-06 03:42:11
16,Borogontsy,62.6683,131.1683,-24.93,92,98,2.19,RU,2022-02-06 03:42:11
17,Hermanus,-34.4187,19.2345,70.9,85,73,8.39,ZA,2022-02-06 03:42:12
18,Albany,42.6001,-73.9662,10.35,76,5,4.52,US,2022-02-06 03:39:28
19,Normandin,48.8333,-72.5321,-3.69,70,11,10.36,CA,2022-02-06 03:42:12
20,Mataura,-46.1927,168.8643,57.47,38,11,5.03,NZ,2022-02-06 03:42:13
21,Port Alfred,-33.5906,26.891,70.23,88,42,23.8,ZA,2022-02-06 03:42:13
22,Sola,-13.8833,167.55,84.87,84,100,3.44,VU,2022-02-06 03:42:13
23,Salalah,17.0151,54.0924,71.69,73,40,4.61,OM,2022-02-06 03:42:14
24,Tagusao,9.1924,117.8141,83.5,68,59,8.25,PH,2022-02-06 03:42:14
25,Mutoko,-17.397,32.2268,60.17,95,81,1.45,ZW,2022-02-06 03:42:15
26,Avarua,-21.2078,-159.775,82.45,74,40,14.97,CK,2022-02-06 03:41:27
27,Ushuaia,-54.8,-68.3,49.66,57,20,18.41,AR,2022-02-06 03:38:13
28,Hobart,-42.8794,147.3294,77.02,43,20,1.01,AU,2022-02-06 03:42:15
29,Butaritari,3.0707,172.7902,82.8,75,95,17.0,KI,2022-02-06 03:42:16
30,Atambua,-9.1061,124.8925,82.99,66,27,6.26,ID,2022-02-06 03:42:16
31,Hami,42.8,93.45,30.56,23,100,11.32,CN,2022-02-06 03:42:17
32,Marakkanam,12.2,79.95,79.95,65,85,9.17,IN,2022-02-06 03:42:17
33,Cape Town,-33.9258,18.4232,71.11,73,0,1.01,ZA,2022-02-06 03:42:18
34,Qaanaaq,77.484,-69.3632,-1.95,97,100,2.62,GL,2022-02-06 03:42:18
35,Severo-Kurilsk,50.6789,156.125,29.71,77,81,15.82,RU,2022-02-06 03:42:19
36,Torbay,47.6666,-52.7314,42.76,95,100,13.8,CA,2022-02-06 03:42:19
37,Cidreira,-30.1811,-50.2056,72.93,90,89,6.02,BR,2022-02-06 03:42:20
38,Punta Arenas,-53.15,-70.9167,53.71,58,40,8.05,CL,2022-02-06 03:38:10
39,Hilo,19.7297,-155.09,76.73,77,20,6.91,US,2022-02-06 03:39:00
40,Sabha,27.0377,14.4283,50.31,34,6,9.82,LY,2022-02-06 03:42:20
41,Sitka,57.0531,-135.33,42.69,81,100,24.16,US,2022-02-06 03:42:21
42,Avera,33.194,-82.5271,40.71,44,0,11.9,US,2022-02-06 03:42:21
43,Tura,25.5198,90.2201,60.84,63,0,2.8,IN,2022-02-06 03:42:22
44,Mokhsogollokh,61.4681,128.9203,-8.99,91,99,1.95,RU,2022-02-06 03:42:22
45,Finote Selam,10.7,37.2667,55.74,61,32,2.95,ET,2022-02-06 03:42:22
46,Maputo,-25.9653,32.5892,71.28,94,75,16.11,MZ,2022-02-06 03:42:23
47,Jutai,-5.1833,-68.9,70.5,94,87,2.39,BR,2022-02-06 03:43:23
48,Bredasdorp,-34.5322,20.0403,68.29,95,64,5.28,ZA,2022-02-06 03:43:24
49,Lebu,-37.6167,-73.65,57.72,85,0,15.73,CL,2022-02-06 03:43:24
50,Alice Springs,-23.7,133.8833,83.75,28,0,5.75,AU,2022-02-06 03:40:20
51,Sigli,5.3848,95.9609,83.77,67,93,6.49,ID,2022-02-06 03:43:25
52,Atuona,-9.8,-139.0333,78.22,80,42,21.88,PF,2022-02-06 03:43:25
53,Westport,41.1415,-73.3579,21.79,54,0,7.0,US,2022-02-06 03:42:56
54,Arraial Do Cabo,-22.9661,-42.0278,76.1,88,77,25.39,BR,2022-02-06 03:43:26
55,Cayenne,4.9333,-52.3333,80.1,86,75,4.0,GF,2022-02-06 03:43:26
56,Puerto Rico,-26.796,-55.024,68.31,99,66,0.45,AR,2022-02-06 03:41:29
57,Faanui,-16.4833,-151.75,80.31,76,20,18.07,PF,2022-02-06 03:43:27
58,Havelock,34.8791,-76.9013,37.92,76,3,4.0,US,2022-02-06 03:43:27
59,Ola,59.5833,151.2833,14.14,73,26,9.57,RU,2022-02-06 03:43:28
60,Busselton,-33.65,115.3333,75.04,62,86,11.86,AU,2022-02-06 03:43:28
61,Sinnamary,5.3833,-52.95,76.69,89,100,8.57,GF,2022-02-06 03:43:28
62,Puerto Ayora,-0.7393,-90.3518,75.54,92,33,4.0,EC,2022-02-06 03:41:10
63,Rocha,-34.4833,-54.3333,63.82,86,82,8.59,UY,2022-02-06 03:43:29
64,Ayan,56.45,138.1667,-0.58,64,2,9.13,RU,2022-02-06 03:43:29
65,Kapaa,22.0752,-159.319,78.78,73,0,1.99,US,2022-02-06 03:43:30
66,Khatanga,71.9667,102.5,-21.26,98,99,6.67,RU,2022-02-06 03:43:30
67,Surt,31.2089,16.5887,59.23,38,77,7.83,LY,2022-02-06 03:43:31
68,Hambantota,6.1241,81.1185,80.94,74,20,10.36,LK,2022-02-06 03:43:32
69,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,72.14,97,99,0.87,BR,2022-02-06 03:43:32
70,Inhambane,-23.865,35.3833,76.6,84,59,16.02,MZ,2022-02-06 03:43:32
71,Praya,14.9215,-23.5087,70.34,78,0,14.97,CV,2022-02-06 03:43:33
72,Barrow,71.2906,-156.7887,-20.18,69,0,10.36,US,2022-02-06 03:43:33
73,Esperance,-33.8667,121.9,96.64,33,11,9.64,AU,2022-02-06 03:43:34
74,Pacific Grove,36.6177,-121.9166,56.88,68,0,1.99,US,2022-02-06 03:41:56
75,Vardo,70.3705,31.1107,26.98,79,100,28.3,NO,2022-02-06 03:43:35
76,Broken Hill,-31.95,141.4333,80.31,24,75,16.11,AU,2022-02-06 03:43:35
77,Oksfjord,70.2396,22.3479,31.12,83,80,14.45,NO,2022-02-06 03:43:35
78,Koindu,8.4386,-10.3253,63.14,80,16,1.1,GN,2022-02-06 03:43:36
79,Chacabuco,-34.6417,-60.4739,58.8,90,4,7.27,AR,2022-02-06 03:41:58
80,Longyearbyen,78.2186,15.6401,10.24,72,20,20.71,SJ,2022-02-06 03:43:36
81,Saskylakh,71.9167,114.0833,-28.19,100,98,2.73,RU,2022-02-06 03:43:37
82,Hithadhoo,-0.6,73.0833,81.99,73,6,9.24,MV,2022-02-06 03:43:37
83,Naryan-Mar,67.6713,53.087,3.69,92,100,12.57,RU,2022-02-06 03:43:38
84,Keflavik,64.0049,-22.5624,31.91,80,75,19.57,IS,2022-02-06 03:43:38
85,Barrhead,55.7992,-4.3929,40.05,84,75,1.99,GB,2022-02-06 03:43:38
86,Samarai,-10.6167,150.6667,84.79,72,100,10.83,PG,2022-02-06 03:42:35
87,La Ceiba,15.7597,-86.7822,75.02,78,75,3.44,HN,2022-02-06 03:40:00
88,Lovington,32.944,-103.3485,34.65,57,0,3.0,US,2022-02-06 03:43:39
89,Gbarnga,6.9956,-9.4722,69.96,99,28,2.57,LR,2022-02-06 03:43:40
90,Sept-Iles,50.2001,-66.3821,-1.68,46,0,10.36,CA,2022-02-06 03:41:59
91,Mar Del Plata,-38.0023,-57.5575,61.88,75,100,3.0,AR,2022-02-06 03:44:40
92,Narsaq,60.9167,-46.05,1.62,70,100,5.91,GL,2022-02-06 03:44:41
93,Mount Gambier,-37.8333,140.7667,85.91,20,40,13.8,AU,2022-02-06 03:44:41
94,Usevya,-7.1,31.2333,63.32,93,99,1.92,TZ,2022-02-06 03:44:42
95,Santa Ana Huista,15.6833,-91.8167,65.86,91,97,1.43,GT,2022-02-06 03:44:42
96,Bud,39.447,-86.1758,18.86,90,9,6.64,US,2022-02-06 03:44:43
97,San Felipe,10.3399,-68.7425,71.29,93,89,3.74,VE,2022-02-06 03:44:43
98,Kodiak,57.79,-152.4072,38.71,87,100,12.66,US,2022-02-06 03:44:43
99,Flinders,-34.5833,150.8552,76.17,60,88,11.99,AU,2022-02-06 03:44:44
100,Baculin,7.4525,126.5842,83.55,70,38,9.37,PH,2022-02-06 03:44:44
101,Bathsheba,13.2167,-59.5167,77.61,73,40,11.5,BB,2022-02-06 03:44:45
102,Cabo San Lucas,22.8909,-109.9124,66.51,54,10,3.0,MX,2022-02-06 03:42:19
103,Pandan,14.0453,124.1694,81.93,68,49,16.06,PH,2022-02-06 03:41:28
104,Coquimbo,-29.9533,-71.3436,62.33,88,100,2.3,CL,2022-02-06 03:44:46
105,Mouzouras,35.5333,24.15,55.44,87,40,0.0,GR,2022-02-06 03:44:46
106,Hays,30.0502,-98.0336,39.65,66,0,1.01,US,2022-02-06 03:44:47
107,Mae Sai,20.4335,99.8762,70.92,92,100,3.2,TH,2022-02-06 03:44:47
108,Bluff,-46.6,168.3333,57.79,58,7,12.3,NZ,2022-02-06 03:41:14
109,Tiksi,71.6872,128.8694,-22.77,98,99,5.7,RU,2022-02-06 03:44:48
110,Kabare,-2.4683,28.8242,59.88,92,96,1.34,CD,2022-02-06 03:44:48
111,Hualmay,-11.0964,-77.6139,69.69,83,100,8.1,PE,2022-02-06 03:40:36
112,Tuktoyaktuk,69.4541,-133.0374,-31.0,75,0,9.22,CA,2022-02-06 03:44:49
113,Andenes,69.3143,16.1194,34.07,93,100,18.41,NO,2022-02-06 03:44:49
114,Collierville,35.042,-89.6645,28.42,92,6,3.42,US,2022-02-06 03:44:50
115,Kashi,39.4547,75.9797,23.23,86,100,6.71,CN,2022-02-06 03:44:50
116,Jamestown,42.097,-79.2353,13.71,51,0,5.75,US,2022-02-06 03:44:28
117,Kjollefjord,70.9457,27.3465,26.04,80,76,27.76,NO,2022-02-06 03:44:51
118,Afua,-0.1567,-50.3867,74.88,96,98,2.93,BR,2022-02-06 03:44:51
119,Geraldton,-28.7667,114.6,81.01,61,75,17.29,AU,2022-02-06 03:42:44
120,Sao Filipe,14.8961,-24.4956,72.45,73,0,7.45,CV,2022-02-06 03:40:17
121,Margineni,46.9,26.6333,30.16,3,11,4.18,RO,2022-02-06 03:44:52
122,Parrsboro,45.4001,-64.332,12.76,63,56,7.0,CA,2022-02-06 03:44:53
123,Dingle,10.9995,122.6711,83.3,66,99,19.15,PH,2022-02-06 03:44:53
124,Luwuk,-0.9516,122.7875,85.53,74,72,2.08,ID,2022-02-06 03:44:53
125,Eha Amufu,6.6592,7.7596,69.64,24,14,1.83,NG,2022-02-06 03:44:54
126,Sotouboua,8.5667,0.9833,77.04,22,0,1.79,TG,2022-02-06 03:44:54
127,Georgetown,5.4112,100.3354,85.93,76,20,1.99,MY,2022-02-06 03:44:55
128,Sompeta,18.9333,84.6,73.85,48,70,6.02,IN,2022-02-06 03:44:55
129,Salinopolis,-0.6136,-47.3561,78.17,86,100,8.72,BR,2022-02-06 03:44:56
130,Caravelas,-17.7125,-39.2481,74.55,92,13,4.12,BR,2022-02-06 03:44:56
131,Bihar,47.15,21.9167,28.51,86,14,9.22,RO,2022-02-06 03:44:57
132,Bethel,41.3712,-73.414,20.05,64,0,6.91,US,2022-02-06 03:44:11
133,Kazerun,29.6195,51.6541,45.19,58,0,2.95,IR,2022-02-06 03:44:57
134,San Patricio,28.017,-97.5169,44.83,64,0,5.84,US,2022-02-06 03:45:58
135,Luderitz,-26.6481,15.1594,66.11,82,87,4.99,NA,2022-02-06 03:45:58
136,Kawalu,-7.3817,108.2082,80.44,80,69,2.26,ID,2022-02-06 03:45:58
137,Atbasar,51.8,68.3333,4.05,79,75,10.33,KZ,2022-02-06 03:45:59
138,Yima,34.7381,111.8839,34.36,45,100,9.24,CN,2022-02-06 03:45:59
139,Isangel,-19.55,169.2667,87.91,84,75,13.8,VU,2022-02-06 03:46:00
140,La Palma,33.8464,-118.0467,64.49,43,0,0.0,US,2022-02-06 03:46:00
141,Pundaguitan,6.3711,126.1689,82.08,75,27,18.45,PH,2022-02-06 03:46:01
142,Northam,51.0333,-4.2167,51.03,95,100,33.53,GB,2022-02-06 03:46:01
143,Vila Franca Do Campo,37.7167,-25.4333,60.19,86,78,14.63,PT,2022-02-06 03:46:02
144,Newport,51.5877,-2.9984,50.86,91,100,31.72,GB,2022-02-06 03:41:07
145,Labuhan,-6.8844,112.2051,84.02,74,83,12.01,ID,2022-02-06 03:44:12
146,Bambous Virieux,-20.3428,57.7575,81.21,83,75,12.66,MU,2022-02-06 03:46:03
147,Carnarvon,-24.8667,113.6333,82.47,69,75,19.57,AU,2022-02-06 03:46:03
148,Vuktyl,63.8567,57.3094,-2.94,97,20,3.87,RU,2022-02-06 03:46:04
149,Znamenskoye,57.1281,73.8282,8.69,86,100,5.91,RU,2022-02-06 03:46:04
150,Umm Kaddadah,13.6017,26.6876,52.05,30,76,17.02,SD,2022-02-06 03:46:05
151,Kano,12.0001,8.5167,57.09,51,0,3.44,NG,2022-02-06 03:46:05
152,Camacha,33.0833,-16.3333,62.53,82,40,24.16,PT,2022-02-06 03:46:06
153,Laguna,38.421,-121.4238,56.08,70,0,0.0,US,2022-02-06 03:46:06
154,Svetlyy,54.675,20.1347,37.45,87,100,21.16,RU,2022-02-06 03:46:07
155,Berlevag,70.8578,29.0864,24.33,83,57,26.19,NO,2022-02-06 03:46:07
156,Aktau,43.65,51.2,34.38,69,100,20.58,KZ,2022-02-06 03:46:07
157,Rasshevatskaya,45.5748,41.035,24.31,96,99,8.95,RU,2022-02-06 03:46:08
158,Santa Rosa,14.3122,121.1114,87.12,63,95,18.68,PH,2022-02-06 03:42:49
159,Verkhniy Lomov,53.4678,43.5511,-2.96,100,100,3.94,RU,2022-02-06 03:46:09
160,Pitea,65.3172,21.4794,24.89,98,43,4.92,SE,2022-02-06 03:46:09
161,Propria,-10.2111,-36.8403,72.77,88,26,2.64,BR,2022-02-06 03:46:09
162,San Martin,-33.081,-68.4681,59.54,58,2,3.22,AR,2022-02-06 03:46:10
163,Saint-Francois,46.4154,3.9054,37.42,92,75,5.75,FR,2022-02-06 03:46:10
164,Yellowknife,62.456,-114.3525,-16.58,86,0,9.22,CA,2022-02-06 03:46:11
165,College,64.8569,-147.8028,9.81,82,100,4.61,US,2022-02-06 03:44:15
166,Marystown,47.1666,-55.1483,29.86,100,100,13.0,CA,2022-02-06 03:46:11
167,Duluth,46.7833,-92.1066,18.66,84,100,0.0,US,2022-02-06 03:45:44
168,Argostolion,38.1811,20.489,53.67,84,90,5.21,GR,2022-02-06 03:46:12
169,Cherskiy,68.75,161.3,-29.67,99,24,1.95,RU,2022-02-06 03:46:12
170,Lopukhiv,48.3653,23.9638,23.14,99,99,3.71,UA,2022-02-06 03:46:13
171,Beringovskiy,63.05,179.3167,-11.51,94,71,12.66,RU,2022-02-06 03:46:13
172,Hamilton,39.1834,-84.5333,18.45,89,0,1.01,US,2022-02-06 03:46:13
173,Tazovskiy,67.4667,78.7,-20.76,100,78,5.48,RU,2022-02-06 03:46:14
174,Burevestnik,56.144,43.7883,-5.91,100,100,3.0,RU,2022-02-06 03:46:14
175,Mogzon,51.7435,111.9606,9.99,84,100,7.61,RU,2022-02-06 03:46:15
176,Yar-Sale,66.8333,70.8333,-16.78,100,89,3.85,RU,2022-02-06 03:46:15
177,Pokhara,28.2333,83.9833,53.94,59,1,4.09,NP,2022-02-06 03:46:16
178,Corrente,-3.7367,-43.3394,71.89,99,90,3.13,BR,2022-02-06 03:46:16
179,Kirando,-7.4167,30.6,67.96,88,100,4.38,TZ,2022-02-06 03:46:16
180,Port Hardy,50.6996,-127.4199,44.78,81,100,9.22,CA,2022-02-06 03:46:17
181,Makakilo City,21.3469,-158.0858,79.12,62,75,5.75,US,2022-02-06 03:47:17
182,Chuy,-33.6971,-53.4616,62.02,93,17,7.85,UY,2022-02-06 03:46:37
183,Marsh Harbour,26.5412,-77.0636,73.04,69,42,10.02,BS,2022-02-06 03:43:41
184,Mehamn,71.0357,27.8492,22.84,86,82,19.62,NO,2022-02-06 03:47:18
185,Bengkulu,-3.8004,102.2655,75.33,91,100,12.15,ID,2022-02-06 03:47:18
186,Nouadhibou,20.931,-17.0347,64.38,94,20,13.8,MR,2022-02-06 03:47:19
187,Lima,-12.0432,-77.0282,67.39,39,0,6.91,PE,2022-02-06 03:42:52
188,Chake Chake,-5.2459,39.7666,78.48,85,100,5.19,TZ,2022-02-06 03:47:20
189,Payo,-3.7508,103.6372,78.48,83,100,4.54,ID,2022-02-06 03:47:20
190,Puerto Madero,14.7208,-92.4215,77.38,64,42,7.56,MX,2022-02-06 03:47:20
191,Tyukhtet,56.5389,89.3011,15.01,86,100,4.92,RU,2022-02-06 03:47:21
192,Sorong,-0.8833,131.25,84.61,69,100,11.92,ID,2022-02-06 03:47:21
193,Uzhur,55.3036,89.8339,9.25,89,96,4.88,RU,2022-02-06 03:47:21
194,Le Port,-20.9373,55.2919,80.6,78,100,15.1,RE,2022-02-06 03:47:22
195,Haines Junction,60.7522,-137.5108,26.55,86,100,2.3,CA,2022-02-06 03:47:22
196,Cotabato,7.2236,124.2464,91.38,45,63,11.21,PH,2022-02-06 03:47:23
197,North Bend,43.4065,-124.2243,46.31,96,0,0.0,US,2022-02-06 03:47:23
